823,1932
1671,865
1671,319
1671,435
1671,329
1764,1126
850,1315
850,1315
850,1959
277,209
277,682
1639,557
1863,1444
590,597
590,1297
590,1805
766,1315
1413,966
655,1444
655,1371
655,1315
1848,832
1348,1522
1348,826
250,1393
1995,1875
437,550
1834,1875
1807,204
730,605
756,1971
756,149
656,1808
656,736
656,535
656,694
1858,605
1198,1925
1198,1593
1198,1957
1198,201
834,265
834,1986
834,1568
1160,644
1160,433
1160,518
542,1444
542,1604
1415,682
1415,1315
1882,550
551,1051
373,1875
266,254
582,1184
1256,535
291,957
291,659
291,1849
291,541
291,37
291,1126
967,507
1883,1604
1883,1051
1883,682
1883,1646
1557,1377
1557,1957
936,382
936,1568
936,1593
1253,1168
1253,1220
1253,1826
1253,1018
1253,1077
1253,1309
1253,663
1253,576
1253,442
1253,1404
20,1298
20,265
824,1957
824,1957
1418,510
636,1126
1965,1568
873,1604
1733,511
1733,1417
1733,254
267,254
267,254
267,1465
267,1465
267,511
267,511
755,265
468,742
468,547
468,430
602,689
602,640
466,1919
466,994
466,752
466,194
1474,1336
1677,1010
537,865
537,1778
211,219
211,1833
1705,1080
1705,789
1705,1820
1705,1642
1705,1215
1705,710
1705,1457
1705,923
1705,138
1705,881
1705,1131
1705,181
1649,561
1946,316
982,287
982,736
982,195
982,865
1005,682
1638,719
1638,1822
1638,1896
1638,1757
1555,874
1555,786
751,332
1990,1835
1990,1298
831,430
831,797
1237,1377
1237,1661
241,1957
241,1377
550,1805
550,1297
550,597
861,430
861,388
861,100
861,547
861,797
861,1437
861,1744
861,742
861,1960
861,253
861,891
861,1039
861,458
1123,1957
899,1639
899,964
74,1389
1819,682
1985,1624
1154,1957
878,526
569,430
569,430
779,201
779,222
779,1957
417,1297
417,597
417,1805
239,667
1382,597
1382,1297
1382,1805
247,1297
818,1297
818,426
818,1805
818,504
1937,218
1937,218
1937,218
1937,218
1937,368
1393,1389
1393,1659
1393,1966
1393,901
1393,177
1393,928
1393,989
1393,1969
1393,1421
1385,1223
1449,612
523,1814
1207,736
1207,1642
1207,1642
1207,923
1651,226
1651,1213
1651,1811
1067,1957
1067,1957
1901,1014
1901,725
1901,892
1901,1257
1901,961
1901,1529
1901,1401
1901,1201
1901,732
1901,1593
1901,1513
245,430
245,797
1255,672
1255,553
1255,992
1378,430
835,504
529,1931
529,382
529,1101
761,612
761,1895
761,1213
42,1126
42,1464
42,498
42,541
42,957
42,1735
42,659
42,634
1043,1425
1043,728
713,935
506,774
506,1986
506,633
506,1073
506,453
506,1604
506,364
506,1144
506,557
506,1881
506,1959
506,1228
506,1315
506,682
506,1646
342,265
1767,1398
1591,1573
1591,1431
1591,1213
1591,1167
1591,1806
1591,954
1591,92
1591,596
1591,1131
1591,1582
77,865
77,1778
77,287
588,1330
1190,828
1190,880
1190,1315
246,1717
246,1145
1200,1200
1040,1573
1040,10
1040,1864
1040,32
1615,1767
1615,1403
1615,195
1615,349
1615,1931
1615,1014
1337,541
1337,644
1337,433
1337,261
860,644
860,1126
860,541
562,865
199,362
379,1424
286,1598
286,1957
1518,1006
1948,1297
1948,597
1948,1805
1948,1185
1284,1717
1887,1616
1887,1660
1887,1696
1887,1033
1887,621
1887,279
1492,704
1492,763
897,226
897,1213
98,1374
98,1457
98,497
98,145
98,1216
98,320
98,797
98,1215
98,1080
98,789
98,907
98,1076
98,354
98,423
98,315
98,1386
98,809
98,917
98,977
98,1047
98,148
98,1294
98,1980
284,721
1360,264
399,1377
1934,1397
1934,1444
432,1554
662,731
896,1759
896,1519
896,1315
1211,541
1211,1735
1211,659
1211,1126
1289,265
1029,1593
1029,640
73,797
73,316
73,430
73,430
73,388
73,1744
73,137
73,407
73,1546
73,1960
1512,1566
1512,1977
1760,433
1802,1802
1802,1802
1802,1802
278,541
278,1343
1109,661
1109,354
1349,62
1349,1585
1606,1333
1606,591
40,430
404,612
404,460
404,1799
1282,1374
1282,1082
1226,797
1226,316
1226,430
1226,1546
1405,298
1405,170
1405,1789
1405,354
1405,1139
163,361
1624,699
1624,1189
1624,406
1503,201
733,460
1783,1907
1641,498
1993,1459
1993,541
1993,957
1993,1735
1993,570
1993,659
1993,1126
1993,498
1149,90
1149,1300
1008,387
1008,1835
924,354
1650,563
1650,640
1650,1835
748,1310
748,1842
748,1546
748,1546
748,1736
748,797
748,797
748,316
748,316
748,388
13,168
13,1688
1613,966
1857,1624
595,1724
1821,1548
1821,423
692,612
942,1087
942,1476
942,254
942,721
942,1832
942,820
942,791
942,1875
942,1023
942,1712
942,1371
489,563
489,1601
1100,1622
1100,321
1100,1179
1100,726
396,1145
934,635
934,1357
934,388
934,1495
934,1893
934,176
934,382
934,279
934,1814
934,1210
934,1637
934,1464
934,1150
934,1009
934,68
934,1099
934,330
934,107
934,1201
934,1775
934,607
934,1662
934,346
934,1991
1434,1957
1434,1593
1877,265
1877,810
1432,397
1432,612
1432,1108
175,1425
175,971
173,647
802,801
802,807
802,605
802,1133
301,285
1652,1509
1652,1717
1652,1298
927,1593
927,1957
927,201
927,201
1384,91
1384,821
1384,130
1384,922
840,1458
840,1977
840,1979
1212,1425
1212,971
1212,599
1212,1864
248,622
248,323
1060,104
1060,547
307,1604
1429,1063
772,1086
772,1604
772,682
772,1376
1859,1805
1859,168
1859,364
1859,448
1859,1688
1859,1297
1527,1289
1527,1916
1527,1270
650,1322
150,430
150,797
422,1126
422,498
422,541
422,1459
422,659
422,1339
422,1849
190,736
1152,1357
1152,1514
1152,332
1152,332
1152,1357
1152,1514
1502,971
1502,810
1176,1425
1176,971
1176,810
1177,13
1177,1165
502,1051
1871,640
1871,681
1694,721
1694,38
394,1987
394,1213
394,265
446,1913
788,605
31,1443
31,1785
31,1637
31,765
31,462
31,355
31,764
1597,1838
1597,721
1597,1162
1703,254
1399,1842
1399,97
881,148
881,148
791,1805
791,364
791,597
791,1297
1830,1189
1830,699
1830,1063
1830,1429
347,1340
347,1931
347,1126
347,1445
347,1568
347,1250
347,810
347,159
347,460
347,1491
347,154
128,1820
243,1676
243,567
243,549
1107,1500
1809,21
1809,1693
1477,287
1477,1786
1477,923
1477,1063
1477,915
1477,1778
1477,710
1477,865
598,1389
598,1957
947,132
1944,218
606,1425
606,971
606,810
606,599
606,1864
841,1036
841,1739
841,1006
841,397
841,1273
841,1697
841,209
841,644
841,433
841,1587
841,484
841,1266
841,827
841,63
841,710
841,1814
841,217
841,786
841,406
841,261
841,960
956,1126
956,86
956,993
141,784
141,905
141,693
141,601
141,815
141,289
141,1753
141,531
141,495
141,1443
187,1778
1129,736
1751,1545
1751,1624
1725,166
1725,1750
332,460
1943,1959
1943,1144
1052,1593
1052,1826
1052,1957
855,736
855,881
855,1624
1322,1593
1672,699
1016,1593
1016,1957
1707,1619
1707,794
750,1619
750,794
1053,1425
1053,904
1053,810
1053,599
1053,1864
1631,643
1631,1688
1631,1220
1631,1104
1631,1598
1631,1113
1631,1715
1631,409
1118,1228
1118,608
470,1957
1670,1670
345,1842
345,397
345,612
345,1400
345,245
345,1811
345,226
345,1213
345,1717
345,1045
345,123
366,13
366,805
366,1358
1396,1778
1681,644
1681,644
1681,644
1681,433
1681,433
1681,433
1681,44
1681,44
1681,518
1681,261
1681,541
1681,541
1681,541
869,798
1854,1133
1549,1491
1171,493
941,865
792,661
792,354
792,1845
792,1647
1501,478
1501,1714
1501,100
1501,188
1501,1326
1501,769
1501,547
1501,797
1501,1881
1501,252
1501,1572
1501,1986
1501,568
1501,1
93,1957
711,498
1709,521
1709,1463
1709,1315
1709,315
1709,1386
1709,117
1709,614
1709,1457
1648,1778
1648,17
637,1743
81,932
81,1126
515,325
1361,752
1575,274
200,273
131,597
131,1805
380,865
114,378
114,1812
114,770
114,467
114,182
1439,1021
1439,265
1963,148
1963,710
1869,832
1050,644
1050,1126
1050,1464
1050,498
1050,1459
1050,541
1050,957
1050,1735
1050,659
1050,1849
1050,634
434,1890
135,1968
1603,1168
1603,1164
1603,14
1603,1407
1603,1155
1603,124
280,1957
280,1377
1015,1450
843,826
843,740
843,1826
843,643
843,1419
843,1300
843,1389
843,300
843,357
843,1104
843,647
843,930
843,1013
843,1424
843,234
843,229
843,573
843,1173
153,1425
153,1864
153,1607
461,1593
477,218
1079,1228
191,62
854,1846
854,699
854,674
854,148
24,317
1363,382
1373,1592
1373,1851
903,462
903,236
1127,1805
1127,1261
1127,1297
1127,597
1065,797
580,765
580,462
799,712
799,1377
799,1528
799,1957
799,1957
799,1957
799,1957
799,1957
1723,1778
166,315
1037,1451
1037,282
1037,72
1037,447
1037,1398
1037,1130
1037,1143
1037,252
1037,206
1037,1791
1037,89
1037,604
1490,1778
1490,1624
1278,1688
18,114
654,1298
1292,1144
1795,1846
1795,627
1543,907
419,254
419,1417
419,511
1551,1983
800,44
800,994
1233,462
1233,192
1233,1244
1233,333
1233,1605
1233,943
1137,1137
1680,1924
49,1381
147,953
147,1714
737,1957
737,201
272,497
272,1768
1044,439
449,390
410,1593
410,201
1537,462
1537,462
1537,192
1537,1116
1537,289
1537,310
1952,355
1952,236
1952,1443
1952,462
1952,765
1952,495
1156,530
126,421
126,460
372,1744
1856,575
808,265
808,1568
1114,736
1114,699
1485,1593
1485,201
1485,1957
444,1624
1569,17
1569,514
1569,412
1682,597
1682,1228
1489,1297
1489,615
1533,1593
970,1706
970,597
1166,1423
1166,1624
1192,644
1192,433
1192,1285
1192,1459
1192,980
1192,541
1192,1735
1713,254
1713,1097
1713,208
1713,430
1713,460
1713,441
1713,478
1713,382
1713,1714
1713,321
1713,1554
1713,79
1713,962
1713,544
1713,23
1713,912
1713,952
1713,612
1713,1833
1713,1918
1713,213
1713,938
1713,1345
1713,1593
1713,1412
1713,1403
1713,864
1713,1276
1713,560
36,435
36,66
36,459
1665,433
1665,261
1665,541
1973,1826
1973,797
1311,1814
167,1298
167,460
167,1835
167,460
167,1835
167,1298
1777,1445
986,500
783,1823
1553,1421
1553,1389
1553,1544
1553,100
1992,1812
1776,458
1054,688
1054,1879
1054,1219
867,1205
465,484
5,887
1229,1315
1229,1444
1229,453
1229,1691
1970,527
411,1428
259,1168
259,1168
1755,265
1755,382
1755,1568
113,498
1531,265
1531,1452
1658,197
1868,1675
1868,577
1868,1987
1868,1240
1868,1710
1868,1635
1868,530
1868,1259
1868,1650
1868,1547
1868,1895
1868,1438
1868,1195
707,453
819,744
1752,1297
1752,597
1752,1805
1523,632
341,1805
341,1297
341,597
161,776
161,716
1193,1805
1193,134
1193,1593
1193,1637
1193,1112
1193,255
1193,1987
1193,1718
1673,188
981,722
945,1126
945,957
39,1923
386,1258
386,797
429,950
186,430
186,1325
186,797
204,1444
204,335
204,608
204,964
949,906
